0, {91 14313800}, {92 3998500}, {97 0}, {94 2491636065100}, {99 605170800}, {100 648162800}
0, {92 2998800}, {99 2000100}, {98 0}, {86 2487868247000}, {99 577924600}, {100 623910100}
0, {96 5518700}, {91 4999400}, {99 0}, {89 2524461530500}, {99 573361500}, {100 579969200}
0, {91 3999400}, {85 2000100}, {96 0}, {89 2412680181200}, {99 479143900}, {100 538969600}
0, {94 3001900}, {94 3999400}, {98 1001300}, {90 2576946709300}, {99 729467900}, {100 824860500}
0, {87 3001400}, {100 7000000}, {100 0}, {88 2514829319700}, {100 605780300}, {100 486018000}
0, {78 3999700}, {94 1999700}, {96 1000100}, {90 2501814635800}, {98 564694700}, {100 535185400}
0, {77 2998500}, {95 4002700}, {97 1000100}, {90 2436241887700}, {97 866133100}, {99 694963400}
0, {82 3080200}, {92 3998000}, {97 1004400}, {95 2554357538000}, {100 644951000}, {100 608102900}
